Name,Price,Stars,Score,SpokenLanguages,Reviews,Location,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score,Origin
Tina Boutique Resort,81,2.5,6.6,"English, Thai",22,"65/62, Moo 5, Thep Krasattri Rd, Thalang District, Phuket 83110, Thalang, Phuket, Thailand, 83110",0,0,0,1,1,1,0,1,0,1,0,1,1,0,0.0,4.5,5.3,3.0,8.0,6.5,Phuket
iCheck inn Darisa Patong,51,3.0,8.4,"English, Thai",50,"9 Soi Pisitkoranee 1, Patong, Phuket, Thailand, 83150",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,9.4,7.8,8.0,9.6,8.8,Phuket
Interhouse Phuket,241,0.0,8.0,"English, Thai",32,"Soi Plukjae 18, Kata, Phuket, Thailand, 83100",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,8.2,7.8,7.6,8.1,8.6,Phuket
Neptuna Kata Hotel,109,2.0,6.7,"English, Thai",17,"174,151 Thaina Rd. T.Karon, Kata, Phuket, Thailand, 83100",0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.0,6.5,4.0,8.0,5.5,5.8,Phuket
Wattana Bungalow,79,1.0,8.8,"English, Thai",25,"92/3 Moo 5 T. Saku A.Thalang,Phuket , Naiyang Beach, Phuket, Thailand, 83110",1,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,9.0,8.6,8.8,8.9,9.3,Phuket
Mellow Space Boutique Rooms,77,2.0,9.1,"English, Thai",276,"306/1 - 2 Patak Road, Karon, Phuket, Thailand, 83100",1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0,9.5,8.9,8.9,8.8,9.4,Phuket
Royal Residence Hotel,36,3.0,4.3,Thai,5,"108/90 Chalermprakiat Rama 9 Rd., Phuket Town, Phuket, Thailand, 83000",0,0,0,1,0,1,1,1,0,0,0,1,0,0,0.0,5.6,4.7,3.2,4.4,5.2,Phuket
East Brother inn,82,3.0,9.2,"English, Chinese [Mandarin], Thai",274,"Soi Nanairoumjai, Patong, Phuket, Thailand, 83150",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,2.0,2.0,3.0,2.0,2.0,Phuket
Room79,72,0.0,8.4,"English, Thai",35,"79 Soi Cherngtalay 14, Bang Thao, Phuket, Thailand, 83110",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.1,7.8,8.1,8.5,9.4,Phuket
Golden Teak Resort Baan Sapparot,319,0.0,8.7,"English, Thai",3,"47/14 Moo 5, Soi Bell, Kamala, Phuket, Thailand, 83150",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,7.6,7.9,7.5,7.8,8.9,Phuket
ZJ HOUSE,52,0.0,9.8,"English, Chinese [Mandarin], Thai",28,"Kathu District 142 / 3 Moo 3 Soi Food Land, Thawewong Rd, PaTong, Patong, Phuket, Thailand, 83150",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,10.0,10.0,10.0,10.0,10.0,Phuket
The CHU cafe/guesthouse,116,3.0,8.4,"English, Russian, Thai, Ukrainian",38,"14/103 Moo 1, Rawai, Nai Harn Beach, Phuket, Thailand, 83100",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,7.0,5.0,7.0,5.5,6.0,Phuket
Lamai Apartment,44,2.0,6.7,"English, Thai",186,"29/95 Rachapathnusorn Road, Patong, Phuket, Thailand, 83150",0,0,0,0,1,1,0,1,0,1,1,1,0,0,0.0,7.0,6.2,6.3,7.6,7.1,Phuket
Areeka Resort Phuket,78,2.0,8.2,"English, Thai",12,"Soi Pasak 1, Bang Thao, Phuket, Thailand, 83110",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,8.0,7.0,7.3,8.0,8.0,Phuket
The Grey House Palai Phuket,69,3.0,8.5,"English, Thai",17,"Chalong, Phuket, Thailand",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,8.8,7.8,7.6,9.0,8.7,Phuket
Baan Yamu Residences,96,4.5,7.5,"English, Filipino, French, Swedish, Thai",101,"171/23 Moo.7 T.Paklok, A.Thalang Phuket, Pa klok, Phuket, Thailand, 83110",0,0,0,0,1,0,0,1,0,1,1,1,1,0,0.0,8.4,7.7,6.6,8.0,7.8,Phuket
Vice City guest house,102,0.0,9.2,"English, French, Thai",2,"141 ถนน นาใน, Patong, Phuket, Thailand, 83150",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,8.8,8.8,8.8,8.8,10.0,Phuket
Phunawa Resort Phuket Karon Beach (SHA Plus+),68,4.0,8.0,"English, Thai",681,"16/1 Patak Road Soi 24, Karon, Phuket, Thailand, 83100",0,0,0,1,1,1,0,1,0,1,1,1,0,1,0.0,8.3,7.8,7.0,8.8,8.4,Phuket
Simply Resort By Metadee,116,3.0,7.6,"English, Thai",15,"64/9-37 Kata Road, Karon District, Muang, Kata, Phuket, Thailand, 83100",0,0,0,1,1,0,0,0,1,1,1,1,0,1,0.0,7.6,7.1,7.1,7.9,7.9,Phuket
Malinee House,119,2.0,7.1,"English, Thai",17,"thepkasatree, Bang Thao, Phuket, Thailand, 83110",0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.0,6.0,6.0,6.0,7.3,6.7,Phuket
Rawai Sea Beach,139,0.0,9.3,"English, Thai",4,"Rawai Sea beach 66/17-18 Moo 66 Tambon Rawai Ampour Muang Phuket, Rawai, Phuket, Thailand, 83130",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,9.2,9.2,7.5,10.0,10.0,Phuket
Pennapa Chalet,137,2.0,9.3,"English, Thai",74,"22/33 Moo 4 chaofa road Soi.Ta-ead Tambon Chalong Muang, Chalong, Phuket, Thailand, 83130",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,9.4,9.4,9.3,9.4,9.6,Phuket
Sunny Beach View Guesthouse,248,0.0,9.2,"English, Thai",42,"216 Karon Road, Karon Beach, Karon, Phuket, Thailand, 83100",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.3,9.0,9.6,9.3,9.7,Phuket
WOW PHUKET,141,3.0,9.0,English,11,"77 M.4 Luangporcham Road Chalong, Chalong, Phuket, Thailand, 83130",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,9.5,9.0,7.8,9.2,9.8,Phuket
One Bedroom Wings Pool Villa,69,5.0,8.8,"English, Thai",2,"Bang Thao, Phuket, Thailand",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,8.8,8.8,8.8,8.8,8.8,Phuket
Lae Lay Suites Hotel,119,3.0,7.7,"English, Thai",276,"214/21-22 Patak Road Karon, Kata, Phuket, Thailand, 83100",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,8.2,7.6,7.2,8.3,8.2,Phuket
Tongrat Boutique Hotel,59,3.0,8.5,"English, Chinese [Mandarin], Lao, Thai",23,"78/2 นาใน 8, Patong, Phuket, Thailand, 83150",1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,9.8,7.8,8.9,9.3,9.1,Phuket
PATONG TOWER 3 PRIVATES BEDROOMs,72,5.0,9.4,"English, French, Thai",13,"Patong, Phuket, Thailand",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,9.4,8.9,9.7,9.4,9.4,Phuket
Zcape Condotel @ Bangtao Beach,49,2.0,7.0,"English, Thai",8,"Fl 6th Zcape1 Condominium 47/157 M.1, Bandon-Cherngtaley Rd., Bang Thao, Phuket, Thailand, 83110",0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.0,6.0,5.0,9.3,4.0,4.0,Phuket
VILLA KHAO MANEE,60,4.5,9.0,"English, French, German, Hindi, Thai",16,"Naithon, Phuket, Thailand",1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,10.0,9.3,10.0,9.3,10.0,Phuket
Kata Happy Place,70,0.0,8.3,"English, Bulgarian, Russian",129,"100/32 kata, road,karon,muaenag, 83100 kata beach 100/32, Kata, Phuket, Thailand, 83100",0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.0,7.7,8.3,9.5,8.1,9.0,Phuket
Sleepwell@naiyang,164,0.0,9.0,"English, Thai",10,"129/98 Moo.1 Soi Naiyang2 ,Naiyang Beach, Phuket Airport, Phuket, Thailand, 83110",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,8.6,9.1,8.6,8.6,8.8,Phuket
Holiday Home Patong,71,2.0,8.1,"English, French, Thai",120,"34/147-148 Prachanukroh Rd., Patong, Phuket, Thailand, 83150",0,0,0,1,1,0,1,0,0,1,1,1,1,1,0.0,8.1,7.4,7.7,8.1,7.8,Phuket
Dome Resort (SHA Plus+),74,3.0,6.0,"English, Burmese, Thai",21,"98 Moo 4, Kata Road, T. Karon, A. Mueang, Kata, Mueang Phuket District, Phuket, Thailand, 83100, Kata, Phuket, Thailand, 83100",0,0,0,0,1,0,0,1,1,1,0,1,0,0,0.0,5.8,4.9,6.9,4.0,6.2,Phuket
Pro Andaman Place,999,3.0,8.8,"English, Thai",72,"526/13-14, Patak Road, Tambol Karon, Karon, Karon, Phuket, Thailand, 83100",0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.0,8.8,8.3,9.5,8.9,9.6,Phuket
Sleep Sheep Phuket Hostel (SHA certified),48,2.0,7.4,"English, Chinese [Mandarin], Thai",58,"243 Talang Rd., T. Talad Nue, Phuket Town, Phuket, Thailand, 83000",0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,7.2,6.7,7.5,7.4,6.6,Phuket
Phuketvilla Patong Beach Apartment,118,4.0,9.0,"English, Italian, Spanish, Thai",5,"Patong, Phuket, Thailand",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,10.0,9.4,8.8,9.4,9.4,Phuket
Baan Maikhao pool villa,119,0.0,8.3,"English, Thai",3,"Mai Khao, Phuket, Thailand",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.3,8.3,10.0,7.5,7.5,Phuket
Four Bedroom Oxygen Bang Tao,55,5.0,7.7,"English, Thai",4,"Bang Thao, Phuket, Thailand",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,7.5,8.1,6.9,8.1,7.5,Phuket
Sweet Dreams,245,3.0,6.2,"English, French, Thai",24,"6/3 Thanon Sirirat, Sweet Dreams, Patong, Phuket, Thailand, 83150",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.0,6.3,6.1,6.5,6.0,6.7,Phuket
Kamala Regent Phuket Serviced Apartment,105,3.0,7.3,"English, Thai",193,"56 Moo4, Kamala, Phuket, Thailand, 83150",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.0,7.8,7.7,6.6,7.5,7.7,Phuket
Thai-Themed 3br Boutique Villa by Intira Villas,256,5.0,9.3,"English, Chinese [Mandarin], French, Swedish, Thai",77,"Rawai, Phuket, Thailand",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.6,10.0,8.4,9.2,9.2,Phuket
RoomQuest Phuket Kata Beach,64,3.0,10.0,Thai,2,"133 Patak Road, 7, Kata, Phuket, Thailand, 83100",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,10.0,10.0,10.0,10.0,10.0,Phuket
Phupara Place,79,2.0,7.5,"English, Thai",46,"66/4 Pattana Rd. T.Taladnua, Phuket Town, Phuket, Thailand, 83000",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.2,7.6,7.3,7.6,7.6,Phuket
PK Mansion2,137,2.0,4.4,"English, Thai",3,"35/72 Vichitsongkram Rd., Phuket Town, Phuket, Thailand, 83000",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,4.7,3.3,6.7,4.0,3.3,Phuket
Momento Bangtao Beach,89,0.0,9.5,"English, Thai",8,"69/38 Bangtao Beach, Chengtalay, Talang, Phuket, Bang Thao, Phuket, Thailand, 83110",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,9.1,8.8,8.9,9.0,9.6,Phuket
David Residence (SHA Extra Plus),78,3.0,8.6,"English, Chinese [Mandarin], Thai",2261,"36/7 Moo 6 Banborsai Road,Mai Khow, Thalang, Phuket Airport, Phuket, Thailand, 83110",0,0,0,1,0,1,0,1,0,0,1,1,0,0,4.0,8.6,7.9,9.1,9.1,8.8,Phuket
"Chanalai Garden Resort, Kata Beach (SHA Plus+)",176,4.0,8.3,"English, Filipino, Thai",3306,"247 Koktanode Road, Kata, Phuket, Thailand, 83100",0,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0,8.3,8.1,8.6,8.0,8.5,Phuket
BGW Phuket,414,2.5,8.7,"English, Chinese [Mandarin], German, Thai",1245,"189/7 Rat U Thit 200 Pee Rd. Patong Beach, Kathu,, Patong, Phuket, Thailand, 83150",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.0,8.2,7.9,9.0,7.6,9.0,Phuket
Hotel Tide Phuket (SHA Plus+),172,5.0,8.4,"English, Chinese [Mandarin], Thai",3681,"168, Moo 1, Rassada, Koh Sirey, Phuket, Thailand, 83000",0,0,0,1,1,1,0,1,1,1,1,1,0,0,9.0,8.8,8.7,7.6,8.8,8.8,Phuket
Naina Resort & Spa (SHA Plus+),218,4.0,7.7,"English, Chinese [Mandarin], Thai",1685,"2/58 Sainumyen 2 Rd. Patong Beach, Kathu, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,1,1,1,1,1,1,1,0,9.0,7.9,7.5,7.6,8.2,7.9,Phuket
Hyatt Regency Phuket Resort,591,5.0,8.1,"English, Arabic, German, Hindi, Italian, Japanese, Russian, Thai",1488,"16/12 Moo 6, Tambon Kamala,Amphur Kathu, Kamala, Phuket, Thailand, 83150",0,0,1,0,1,1,1,1,0,1,1,1,1,1,4.0,8.4,8.4,7.3,8.8,8.6,Phuket
Andakira Hotel (SHA Extra plus),47,4.0,7.7,"English, Thai",3392,"222 Phangmuang Sai Ko Road, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,1,1,0,1,1,1,0,0,0.0,7.8,7.4,7.9,7.3,7.7,Phuket
Naithonburi Beach Resort (SHA Plus+),152,4.0,8.8,"English, Russian, Thai",547,"9 Moo 4, T. Sakhu, A. Thalang, Phuket, Naithon, Phuket, Thailand, 83140",1,0,0,1,0,1,0,1,1,0,1,1,0,0,0.0,9.0,9.2,8.9,9.0,9.0,Phuket
Pacific Inn,39,2.0,8.7,"English, Thai",310,"328 Phuket road, Taladyai, Muang, Phuket Town, Phuket, Thailand, 83000",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,8.8,7.9,8.6,7.9,9.4,Phuket
Patong Bay Hill Resort,152,5.0,8.0,"English, Chinese [Mandarin], Thai",1328,"79 Hasib Pee Road,, Patong, Phuket, Thailand, 83150",0,0,1,0,1,1,0,1,0,1,1,1,0,0,0.0,8.3,8.0,7.8,4.0,8.0,Phuket
Grace Patong Hotel,60,3.0,8.8,"English, Thai",1179,"phangmuang sai ko, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,0,1,1,1,1,1,1,0,8.0,9.1,8.3,9.1,9.2,9.0,Phuket
Holiday Inn Resort Phuket (SHA Plus+),371,4.0,8.8,"English, Chinese [Mandarin], German, Italian, Polish, Russian, Thai",4201,"52 Thaweewong Road, Patong Beach, Kathu, Patong, Phuket, Thailand, 83150",1,0,0,1,1,1,0,1,0,1,1,1,0,1,3.0,8.9,8.7,9.2,8.7,8.8,Phuket
Aspery Hotel,49,3.5,7.9,"English, Filipino, Thai",6590,"5/41-51 Patong Beach Road, Kathu, Patong, Phuket, Thailand, 83150",0,0,0,0,1,1,0,1,0,1,1,1,1,0,7.0,7.9,7.3,8.4,7.7,7.9,Phuket
Mövenpick Myth Hotel Patong Phuket,435,5.0,8.8,"English, French, German, Spanish",887,"27/9 Rat-U-Thit 200 Pee Road , Patong , Kathu , Phuket 83150, Thailand, Patong, Phuket, Thailand, 83150",1,0,0,1,0,1,1,1,1,1,1,1,0,1,0.0,9.0,8.5,8.5,8.8,8.4,Phuket
The Crib Patong Hotel,66,3.0,8.1,"English, Burmese, Filipino, Thai",2587,"184/18-20 Phangmuang Sai Kor Rd, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,0,1,1,1,1,1,0,0,7.0,8.2,7.5,8.9,8.0,7.9,Phuket
Santhiya Koh Yao Yai Resort & Spa,301,5.0,8.8,"English, Thai",6463,"88 Moo 7, Prunai Sub-district, Koh Yao Yai, Koh Yao District, Phang-nga Province , Koh Yao Yai, Phuket, Thailand, 83000",1,0,1,0,1,1,0,1,0,1,1,1,1,1,0.0,9.2,9.1,8.9,9.5,9.0,Phuket
Cloud 19 Panwa (SHA Extra Plus),130,4.0,8.5,"English, Chinese [Mandarin], Thai",395,"30/10 Moo 8, Tambon Wichit, Amphur Muang, Panwa Cape, Phuket, Thailand, 83000",0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.0,8.8,8.2,8.2,8.6,8.8,Phuket
Island Escape by Burasari (SHA Plus+),270,5.0,8.7,"English, Thai",1901,"94/4 Moo 6, Tambon Koh Kaew, Amphoe Muang, Phuket, Thailand, Coconut Island, Phuket, Thailand, 83200",1,0,0,1,0,1,0,1,0,1,1,1,1,0,0.0,9.1,8.6,8.3,8.7,8.6,Phuket
Sri Panwa Phuket Luxury Pool Villa Hotel (SHA Plus+),73,5.0,8.8,"English, Thai",2269,"88 Moo 8 Sakdidej Road, Tambon Vichit A. Muang, Panwa Cape, Phuket, Thailand, 83000",1,0,0,1,1,1,1,1,0,1,1,1,1,1,3.0,9.3,9.2,8.8,9.5,9.3,Phuket
Wyndham Sea Pearl Resort Phuket (SHA Extra Plus),109,4.5,7.9,"English, Thai",3161,"12 Prabaramee Road, Kathu, Patong, Phuket, Thailand, 83150",0,0,1,0,1,1,1,1,0,1,1,1,1,1,3.0,8.2,7.9,7.2,8.5,8.1,Phuket
Metadee Concept Hotel,305,5.0,8.5,"English, Thai",2975,"66 Kata Road, Tambon Karon, Muang, 83100 Kata, Phuket, Thailand, Kata, Phuket, Thailand, 83100",0,0,0,1,1,1,1,1,0,1,1,1,0,1,0.0,8.9,8.7,8.2,8.9,8.8,Phuket
Fishermen's Harbour Urban Resort (SHA Extra Plus),147,5.0,7.5,"English, Thai",3899,"2/21 Siriraj Road, Kathu, Patong, Phuket, Thailand, 83150",0,0,1,1,0,1,0,1,0,1,1,1,0,1,9.0,7.7,7.4,7.7,8.7,7.3,Phuket
Amata Patong (SHA Certified),100,4.0,7.8,"English, Thai",7208,"189/29 Rat-U-Thit 200 Pee Rd., Patong, Kathu, Phuket, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,0,1,1,1,1,1,0,1,0.0,7.7,7.3,8.7,7.6,7.8,Phuket
Orchidacea Resort - Kata Beach (SHA Plus+),90,4.0,8.4,"English, Filipino, Thai",1187,"210 Khoktanod Road, Kata Beach, Karon, Muang, Phuket., Kata, Phuket, Thailand, 83100",0,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0,8.5,8.1,8.4,7.8,8.4,Phuket
Hotel Indigo Phuket Patong (SHA Plus+),323,5.0,9.0,"English, Chinese [Mandarin], Thai",1797,"124 Rat U Thit 200 Pee Road, Patong, Phuket, Thailand, 83150",1,0,0,1,0,1,0,1,1,1,1,1,1,0,3.0,9.3,9.0,9.1,9.2,8.8,Phuket
Sunsuri Phuket Hotel (SHA Plus+),307,5.0,8.7,"English, Japanese, Russian, Thai",1453,"11/5 Naiharn Beach, Moo 1, Rawai, Nai Harn Beach, Phuket, Thailand, 83130",1,0,0,1,0,1,0,1,0,1,1,1,0,1,0.0,9.1,8.8,8.2,9.3,9.1,Phuket
Proud Phuket Hotel (SHA Extra Plus),131,4.0,8.5,"English, Chinese [Mandarin], Thai",1847,"135 Naiyang Soi 2, naiyang Beach,Talang, Phuket Airport, Phuket, Thailand, 83110",0,0,0,0,1,1,0,1,0,1,1,1,0,0,0.0,8.7,8.4,8.5,9.0,8.6,Phuket
Duangjitt Resort and Spa (SHA Plus+),209,5.0,8.0,"English, Chinese [Mandarin], Japanese, Thai",1153,"18 Phachanukroh Road, Patong, Kathu,, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,0,1,0,1,1,1,0,1,3.0,8.2,8.2,8.4,7.7,7.8,Phuket
Hilltop Wellness Resort,89,4.0,8.4,"English, Thai",293,"138/2-3 Soi Srisuchart View, Phuket Town, Phuket, Thailand, 83000",0,0,0,1,1,1,0,1,1,1,1,1,1,0,0.0,8.9,8.5,7.8,8.6,8.6,Phuket
Sawaddi Patong Resort & Spa by Tolani SHA Extra Plus),95,4.0,8.2,"English, Chinese [Mandarin], French, Thai",5306,"21 Sainamyen Road, Kathu, Patong, Phuket, Thailand, 83150",0,0,0,0,1,1,0,1,1,1,1,1,1,1,0.0,8.3,8.2,7.9,8.2,8.2,Phuket
Phuket Orchid Resort (SHA Plus+),135,4.0,7.7,"English, Thai",2022,"34 Luangporchuan Road, Tambon Karon, Karon Beach, Muang District, Phuket, Karon, Phuket, Thailand, 83100",0,0,0,1,1,1,0,1,0,1,1,1,0,1,5.0,7.1,7.7,8.0,7.3,7.6,Phuket
Le Meridien Phuket Beach Resort,495,5.0,8.7,"English, Chinese [Cantonese], Chinese [Mandarin], Danish, Dutch, Filipino, French, German, Hindi, Italian, Japanese, Korean, Malay, Norwegian, Portuguese, Russian, Spanish, Swedish, Thai, Ukrainian",1453,"29 Soi Karon Nui, Tambon Karon, Karon, Phuket, Thailand, 83100",1,0,0,1,1,1,0,1,0,1,1,1,0,1,7.0,9.0,9.0,8.9,8.8,9.0,Phuket
Avista Grande Phuket Karon Mgallery,355,5.0,8.8,"English, Chinese [Cantonese], Chinese [Mandarin], Filipino, French, Hindi, Italian, Russian, Thai",1026,"38 Soi Luang Phor Chuan Soi 1, Karon District, Amphur Muang, Karon, Phuket, Thailand, 83100",1,0,0,1,1,1,1,1,0,1,1,1,0,1,0.0,9.1,9.0,8.6,9.2,9.0,Phuket
InterContinental Phuket Resort (SHA Plus+),806,5.0,9.2,"English, Arabic, Chinese [Mandarin], Russian, Thai",508,"333, 333/3, Moo 3, Kamala, Kathu, Phuket, Thailand 83150, Kamala, Phuket, Thailand, 83150",1,0,0,0,0,1,1,1,0,1,1,1,1,1,0.0,9.6,9.5,9.1,9.5,9.1,Phuket
The Artist House,90,3.0,8.2,"English, Thai",324,"86/36 Prabaramee Road, Patong, Phuket, Thailand, 83150",0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,8.6,7.8,7.4,8.8,9.1,Phuket
I Pavilion Hotel Phuket (SHA PLUS+),79,4.0,8.6,"English, Thai",648,"133 Satoon Road, T.Talad Nua, Phuket Town, Phuket, Thailand, 83000",0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.0,8.8,8.2,8.6,9.2,8.8,Phuket
Wayla villa@Maikhao beach (SHA Plus+),298,3.0,9.4,"English, Thai",399,"Soi Maikhao Road maikhaobeach Trang Phuket, Mai Khao, Phuket, Thailand, 83110",1,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0,9.8,9.5,9.0,9.7,9.7,Phuket
Beehive Boutique Hotel Phuket,82,4.0,7.9,"English, Thai",251,"Chaofa Road, Phuket Town, Phuket, Thailand, 8300",0,0,0,0,1,0,0,1,1,1,0,1,0,0,10.0,8.2,7.9,7.6,8.3,8.1,Phuket
Homm Bliss Southbeach Patong,254,4.0,8.3,"English, Filipino, Thai",4602,"40 Thaveewong Road, Kathu, Patong, Phuket, Thailand, 83150",0,0,0,0,1,1,0,1,1,1,1,1,0,0,4.0,8.2,7.7,8.8,7.9,8.4,Phuket
Secret Cliff Resort & Restaurant,91,4.0,7.5,"English, Chinese [Mandarin], Thai",5369,"707 Patak Road, Karon, Phuket, Thailand, 83100",0,0,0,1,1,1,1,1,0,1,1,1,1,0,0.0,7.8,7.3,7.5,7.9,7.8,Phuket
R Mar Resort and Spa (SHA Plus+),146,3.5,8.5,"English, Chinese [Mandarin], French, Thai",4970,"33 Soi Rat U Thid 200 Pee 1, Rat U thid 200 Pee Road, Patong, Phuket, Thailand, 83150",0,0,0,0,1,1,1,1,0,1,1,1,0,1,4.0,8.7,8.2,8.8,8.5,8.5,Phuket
Kudo Hotel,596,5.0,8.9,"English, Thai",495,"33/1 Thaweewong Road, Patong, Phuket, Thailand, 83150",1,0,0,1,1,1,0,1,1,1,1,1,0,0,0.0,9.1,8.6,9.5,9.1,8.4,Phuket
Squareone,80,3.0,7.9,"English, Thai",201,"241/34 Ratuthit Road, Patong Beach, Patong, Phuket, Thailand, 83150",0,0,0,1,0,1,1,1,0,1,0,1,0,0,0.0,8.2,7.5,8.0,7.9,8.1,Phuket
The Oceanic Sportel (SHA Extra Plus),179,5.0,8.5,"English, Thai",259,"Thepkrasattri, Phuket Town, Phuket, Thailand, 83000",1,1,0,1,1,1,0,1,0,1,1,1,0,1,4.0,9.2,9.0,7.6,8.7,8.8,Phuket
Pamookkoo Resort,233,4.0,8.7,"English, Russian, Thai",658,"70/1 Kata Beach, Kata, Phuket, Thailand, 83100",0,0,0,1,1,1,0,1,0,1,1,1,1,1,3.0,8.8,8.9,8.8,8.6,8.8,Phuket
Maikhao Palm Beach Resort (SHA Plus+),158,5.0,7.9,"English, Thai",934,"126/5 Maikao Soi 8 Moo.4 T. Maikhao, A.Thalang, Mai Khao, Phuket, Thailand, 83110",0,0,0,1,0,1,1,1,0,1,1,1,0,1,4.0,8.2,7.9,7.5,8.2,8.2,Phuket
The Slate (SHA Plus+),81,5.0,8.9,"English, Thai",2514,"Nai Yang Beach & National Park, Amphur Thalang, Naiyang Beach, Phuket, Thailand",1,0,0,1,1,1,1,0,0,1,1,1,1,1,0.0,9.2,9.1,8.4,9.0,9.1,Phuket
Sinae Phuket (SHA Extra Plus),515,5.0,8.7,"English, Arabic, Chinese [Mandarin], Thai",2280,"Haad Silaphan, Phuket Town, Phuket, Thailand, 83000",1,0,0,0,0,1,0,1,0,1,1,1,0,0,0.0,9.2,8.8,8.1,9.3,8.6,Phuket
Patong Merlin Hotel (SHA Plus+),49,4.0,8.0,"English, Thai",1322,"44, Thaveewong Road, Kathu District, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,0,1,1,1,1,1,0,1,0.0,8.0,7.9,8.8,7.5,7.8,Phuket
Mandarava Resort and Spa Karon Beach (SHA Plus+),384,5.0,8.9,"English, Thai",2297,"14/2 Patak Road Soi 24,Karon Beach, Karon, Phuket, Thailand, 83100",1,0,0,1,0,1,0,1,0,1,1,1,0,1,4.0,9.3,9.0,7.9,9.1,9.2,Phuket
Naiyang Park Resort (SHA Plus+),142,4.0,8.8,"English, Thai",1089,"34/5 Tambon Sakoo, Thalang, Phuket, Naiyang Beach, Phuket, Thailand, 83110",1,0,0,0,0,1,1,1,0,1,1,1,0,0,4.0,8.9,8.1,8.8,8.7,8.4,Phuket
Novotel Phuket Vintage Park,186,4.0,8.3,"English, Chinese [Cantonese], Chinese [Mandarin], Filipino, French, Indonesian, Thai",1923,"89 Rat U Thit 200 Pee Road, Kathu, Patong, Phuket, Thailand, 83150",0,0,0,1,1,1,1,1,0,1,1,1,1,1,0.0,8.3,8.4,8.7,8.4,8.5,Phuket
Diamond Cliff Resort And Spa (SHA Extra Plus),242,5.0,8.5,"English, Chinese [Mandarin], Japanese, Korean, Thai",5205,"284 Prabaramee Road, Patong, Phuket, Thailand, 83150",0,0,0,0,1,1,0,1,0,1,1,1,0,1,4.0,8.9,8.7,8.3,8.4,8.8,Phuket
